U153,8:00,18.12.2023,16.12.2023 6:00,16.12.2023 6:00,Belozjorov Ermak Pjotrovich,I2342785,5217 827346
W153,9:00,19.12.2023,17.12.2023 7:00,17.12.2023 7:34,Sysoev Fedor Donatovich,I2342786,5218 827346
A153,10:00,12.12.2023,18.12.2023 8:00,18.12.2023 8:00,Nosov Anton Luk'evich,I2342787,5219 827346
S153,11:00,13.12.2023,19.12.2023 9:00,19.12.2023 9:16,Ivanov Benedikt Svjatoslavovich,I2342788,5220 827346
F153,12:00,14.12.2023,11.12.2023 10:00,11.12.2023 10:22,Isaev Gordij Eremeevich,I2342789,5221 827346
B153,13:00,15.12.2023,12.12.2023 2:00,12.12.2023 2:12,Koroljov Justin Jakovlevich,I2342790,5222 827346
Y153,14:00,16.12.2023,13.12.2023 3:00,13.12.2023 3:53,Simonov Al'fred Kimovich,I2342791,5223 827346
M153,15:00,17.12.2023,14.12.2023 4:00,14.12.2023 4:17,Blohin Ustin Vsevolodovich,I2342792,5224 827346
L153,16:00,18.12.2023,15.12.2023 5:00,15.12.2023 5:50,Filippov Vitol'd Luk'evich,I2342793,5225 827346
U154,17:00,19.12.2023,16.12.2023 6:00,16.12.2023 6:00,Romanov Miron Jaroslavovich,I2342794,5226 827346
W154,18:00,12.12.2023,17.12.2023 7:00,17.12.2023 7:34,Terent'ev Ruslan Al'bertovich,I2342795,5227 827346
A154,19:00,13.12.2023,18.12.2023 8:00,18.12.2023 8:00,Koroljov Kondratij Vladislavovich,I2342796,5228 827346
S154,20:00,14.12.2023,19.12.2023 9:00,19.12.2023 9:16,Zuev Vitalij Veniaminovich,I2342797,5229 827346
F154,21:00,15.12.2023,11.12.2023 10:00,11.12.2023 10:22,Jakovlev Vitol'd Grigor'evich,I2342798,5230 827346
L179,10:00,16.12.2023,12.12.2023 2:00,12.12.2023 2:12,Bobrov Matvej Alekseevich,I2342799,5231 827346
U180,11:00,17.12.2023,13.12.2023 3:00,13.12.2023 3:53,Kulagin Gordej Konstantinovich,I2342800,5232 827346
W180,12:00,18.12.2023,14.12.2023 4:00,14.12.2023 4:17,Titov Venedikt Mihailovich,I2342801,5233 827346
A180,13:00,19.12.2023,15.12.2023 5:00,15.12.2023 5:50,Gerasimov Kornelij Agafonovich,I2342802,5234 827346
S180,14:00,12.12.2023,16.12.2023 6:00,16.12.2023 6:00,Fadeev Gennadij Jakovovich,I2342803,5235 827346
F180,15:00,13.12.2023,17.12.2023 7:00,17.12.2023 7:34,Markov Aleksej Igorevich,I2342804,5236 827346
B180,16:00,14.12.2023,18.12.2023 8:00,18.12.2023 8:00,Baranov Julian Ignat'evich,I2342805,5237 827346
Y180,17:00,15.12.2023,19.12.2023 9:00,19.12.2023 9:16,Beljakov Ibragil Gordeevich,I2342806,5238 827346
M180,18:00,16.12.2023,11.12.2023 10:00,11.12.2023 10:22,Merkushev Vol'demar Robertovich,I2342807,5239 827346
L180,19:00,17.12.2023,12.12.2023 2:00,12.12.2023 2:12,Kolesnikov Vadim Daniilovich,I2342808,5240 827346
U181,20:00,18.12.2023,13.12.2023 3:00,13.12.2023 3:53,Avdeev Paramon Tihonovich,I2342809,5241 827346
W181,21:00,19.12.2023,14.12.2023 4:00,14.12.2023 4:17,Rodionov Arnol'd Boguslavovich,I2342810,5242 827346
A181,22:00,12.12.2023,15.12.2023 5:00,15.12.2023 5:50,Voroncov Avvakuum Jakovovich,I2342811,5243 827346
S181,23:00,13.12.2023,16.12.2023 6:00,16.12.2023 6:00,Orehov Agafon Damirovich,I2342812,5244 827346
F181,0:00,14.12.2023,17.12.2023 7:00,17.12.2023 7:34,Andreev Julij Mjelsovich,I2342813,5245 827346
B181,1:00,15.12.2023,18.12.2023 8:00,18.12.2023 8:00,Isaev Akim Boguslavovich,I2342814,5246 827346
Y181,2:00,16.12.2023,19.12.2023 9:00,19.12.2023 9:16,Baranov Lavrentij Artjomovich,I2342815,5247 827346
M181,3:00,17.12.2023,11.12.2023 10:00,11.12.2023 10:22,Safonov Martin Andreevich,I2342816,5248 827346
L181,4:00,18.12.2023,12.12.2023 2:00,12.12.2023 2:12,Lebedev Adam Stanislavovich,I2342817,5249 827346
U182,5:00,19.12.2023,13.12.2023 3:00,13.12.2023 3:53,Stepanov Leonard Maksovich,I2342818,5250 827346
W182,6:00,12.12.2023,14.12.2023 4:00,14.12.2023 4:17,Fedoseev Nison Konstantinovich,I2342819,5251 827346
A182,7:00,13.12.2023,15.12.2023 5:00,15.12.2023 5:50,Kuznecov Mstislav Iosifovich,I2342820,5252 827346
S182,8:00,14.12.2023,16.12.2023 6:00,16.12.2023 6:00,Shirjaev Dmitrij Glebovich,I2342821,5253 827346
F182,9:00,15.12.2023,17.12.2023 7:00,17.12.2023 7:34,Fjodorov Rostislav Dem'janovich,I2342822,5254 827346
B182,10:00,16.12.2023,18.12.2023 8:00,18.12.2023 8:00,Petrov Karl Gordeevich,I2342823,5255 827346
Y182,11:00,17.12.2023,19.12.2023 9:00,19.12.2023 9:16,Savel'ev Pavel Makarovich,I2342824,5256 827346
M182,12:00,18.12.2023,11.12.2023 10:00,11.12.2023 10:22,Gushhin Petr Julianovich,I2342825,5257 827346
L182,13:00,19.12.2023,12.12.2023 2:00,12.12.2023 2:12,Alekseev Platon Robertovich,I2342826,5258 827346
U183,14:00,12.12.2023,13.12.2023 3:00,13.12.2023 3:53,Belov Julian Georg'evich,I2342827,5259 827346
W183,15:00,13.12.2023,14.12.2023 4:00,14.12.2023 4:17,Dement'ev Ermak Adol'fovich,I2342828,5260 827346
A183,16:00,14.12.2023,15.12.2023 5:00,15.12.2023 5:50,Bespalov Gleb Semjonovich,I2342829,5261 827346
S183,17:00,15.12.2023,16.12.2023 6:00,16.12.2023 6:00,Kotov Matvej Borisovich,I2342830,5262 827346
F183,18:00,16.12.2023,17.12.2023 7:00,17.12.2023 7:34,Mamontov Azarij Sozonovich,I2342831,5263 827346
B183,19:00,17.12.2023,18.12.2023 8:00,18.12.2023 8:00,Lytkin Ljubov' Viktorovich,I2342832,5264 827346
Y183,20:00,18.12.2023,19.12.2023 9:00,19.12.2023 9:16,Gordeev Illarion Feliksovich,I2342833,5265 827346
M183,21:00,19.12.2023,11.12.2023 10:00,11.12.2023 10:22,Petuhov Ustin Artemovich,I2342834,5266 827346
L183,22:00,11.12.2023,12.12.2023 2:00,12.12.2023 2:12,Samojlov Elisej Viktorovich,I2342835,5267 827346
U184,23:00,12.12.2023,13.12.2023 3:00,13.12.2023 3:53,Kolesnikov Konstantin Antonovich,I2342836,5268 827346
W184,0:00,13.12.2023,14.12.2023 4:00,14.12.2023 4:17,Sidorov Vol'demar Pavlovich,I2342837,5269 827346
A184,1:00,14.12.2023,15.12.2023 5:00,15.12.2023 5:50,Koshelev Il'ja Jel'darovich,I2342838,5270 827346
S184,2:00,15.12.2023,16.12.2023 6:00,16.12.2023 6:00,Ermakov Emel'jan Al'bertovich,I2342839,5271 827346
F184,3:00,16.12.2023,17.12.2023 7:00,17.12.2023 7:34,Ustinov Jel'dar Mihajlovich,I2342840,5272 827346
B184,4:00,17.12.2023,18.12.2023 8:00,18.12.2023 8:00,Smirnov Varlam Julianovich,I2342841,5273 827346
Y184,5:00,18.12.2042,19.12.2023 9:00,19.12.2023 9:16,Fedoseev Vsevolod Jel'darovich,I2342842,5274 827346
M184,6:00,19.12.2042,11.12.2023 10:00,11.12.2023 10:22,Krjukov Mecheslav Vjacheslavovich,I2342843,5275 827346
L184,7:00,11.12.2023,12.12.2023 2:00,12.12.2023 2:12,Naumov Samuil Vladlenovich,I2342844,5276 827346
U185,8:00,12.12.2023,13.12.2023 3:00,13.12.2023 3:53,Denisov Savelij Gennadievich,I2342845,5277 827346
W185,9:00,13.12.2023,14.12.2023 4:00,14.12.2023 4:17,Kiseljov Leonid Glebovich,I2342846,5278 827346
A185,10:00,14.12.2023,15.12.2023 5:00,15.12.2023 5:50,Bobyljov Jernest Artemovich,I2342847,5279 827346
F203,6:00,15.12.2023,16.12.2023 6:00,16.12.2023 6:00,Efimov Maj Gordeevich,I2342848,5280 827346
B203,7:00,12.12.2023,17.12.2023 7:00,17.12.2023 7:34,Evdokimov Evdokim Igorevich,I2342849,5281 827346
Y203,8:00,13.12.2023,18.12.2023 8:00,18.12.2023 8:00,Moiseev Maksim Antonovich,I2342850,5282 827346
M203,9:00,14.12.2023,19.12.2023 9:00,19.12.2023 9:16,Kopylov Vsevolod Vjacheslavovich,I2342851,5283 827346
L203,10:00,15.12.2023,11.12.2023 10:00,11.12.2023 10:22,Titov Artur Jur'evich,I2342852,5284 827346
U204,11:00,16.12.2023,12.12.2023 2:00,12.12.2023 2:12,Maksimov Osip Frolovich,I2342853,5285 827346
W204,12:00,17.12.2023,13.12.2023 3:00,13.12.2023 3:53,Samsonov Mecheslav Gordeevich,I2342854,5286 827346
A204,13:00,18.12.2023,14.12.2023 4:00,14.12.2023 4:17,Kostin Ruslan Il'jaovich,I2342855,5287 827346
S204,14:00,19.12.2023,15.12.2023 5:00,15.12.2023 5:50,Gorbunov Al'bert Veniaminovich,I2342856,5288 827346
F204,15:00,12.12.2023,16.12.2023 6:00,16.12.2023 6:00,Shubin Igor' Vasil'evich,I2342857,5289 827346
B204,16:00,13.12.2023,17.12.2023 7:00,17.12.2023 7:34,Teterin Kornelij Al'bertovich,I2342858,5290 827346
Y204,17:00,14.12.2023,18.12.2023 8:00,18.12.2023 8:00,Guljaev Daniil Avdeevich,I2342859,5291 827346
M204,18:00,15.12.2023,19.12.2023 9:00,19.12.2023 9:16,Haritonov Vladislav Fedoseevich,I2342860,5292 827346
L204,19:00,16.12.2023,11.12.2023 10:00,11.12.2023 10:22,Maksimov Matvej Igorevich,I2342861,5293 827346
U205,20:00,17.12.2023,12.12.2023 2:00,12.12.2023 2:12,Zykov Donat Al'bertovich,I2342862,5294 827346
W205,21:00,18.12.2023,13.12.2023 3:00,13.12.2023 3:53,Aksjonov Klement Leonidovich,I2342863,5295 827346
A205,22:00,19.12.2023,14.12.2023 4:00,14.12.2023 4:17,Suhanov Akim Pjotrovich,I2342864,5296 827346
S205,23:00,12.12.2023,15.12.2023 5:00,15.12.2023 5:50,Kalinin Benedikt Efimovich,I2342865,5297 827346
F205,0:00,13.12.2023,16.12.2023 6:00,16.12.2023 6:00,Stepanov Timofej Viktorovich,I2342866,5298 827346
B205,1:00,14.12.2023,17.12.2023 7:00,17.12.2023 7:34,Gushhin Natan Mitrofanovich,I2342867,5299 827346
Y205,2:00,15.12.2023,18.12.2023 8:00,18.12.2023 8:00,Krylov Vladlen Julianovich,I2342868,5300 827346
M205,3:00,16.12.2023,19.12.2023 9:00,19.12.2023 9:16,Nikolaev Ruslan Rubenovich,I2342869,5301 827346
L205,4:00,17.12.2023,11.12.2023 10:00,11.12.2023 10:22,Matveev Veniamin Konstantinovich,I2342870,5302 827346
U206,5:00,18.12.2023,12.12.2023 2:00,12.12.2023 2:12,Rjabov Iosif Veniaminovich,I2342871,5303 827346
W206,6:00,19.12.2023,13.12.2023 3:00,13.12.2023 3:53,Smirnov Julian Igorevich,I2342872,5304 827346
A206,7:00,12.12.2023,14.12.2023 4:00,14.12.2023 4:17,Samsonov Adol'f Semenovich,I2342873,5305 827346
S206,8:00,13.12.2023,15.12.2023 5:00,15.12.2023 5:50,Alekseev Petr Luk'evich,I2342874,5306 827346
F206,9:00,14.12.2023,16.12.2023 6:00,16.12.2023 6:00,Lapin Svjatoslav Gennadievich,I2342875,5307 827346
B206,10:00,15.12.2023,17.12.2023 7:00,17.12.2023 7:34,Emel'janov Gavriil Dmitrievich,I2342876,5308 827346
Y206,11:00,16.12.2023,18.12.2023 8:00,18.12.2023 8:00,Denisov Julij Jeduardovich,I2342877,5309 827346
M206,12:00,17.12.2023,19.12.2023 9:00,19.12.2023 9:16,Rybakov Kassian Stepanovich,I2342878,5310 827346
L206,13:00,18.12.2023,11.12.2023 10:00,11.12.2023 10:22,Potapov Efrem Fedotovich,I2342879,5311 827346
U207,14:00,19.12.2023,12.12.2023 2:00,12.12.2023 2:12,Isakov Ljubomir Vsevolodovich,I2342880,5312 827346
W207,15:00,12.12.2023,13.12.2023 3:00,13.12.2023 3:53,Lapin Kazimir Antonovich,I2342881,5313 827346
A207,16:00,13.12.2023,14.12.2023 4:00,14.12.2023 4:17,Petrov Adrian Damirovich,I2342882,5314 827346
S207,17:00,14.12.2023,15.12.2023 5:00,15.12.2023 5:50,Rogov Benedikt Vasil'evich,I2342883,5315 827346
F207,18:00,15.12.2023,16.12.2023 6:00,16.12.2023 6:00,Filatov Svjatoslav Gelas'evich,I2342884,5316 827346
B207,19:00,16.12.2023,17.12.2023 7:00,17.12.2023 7:34,Eliseev Nikolaj Hristoforovich,I2342885,5317 827346
Y207,20:00,17.12.2023,18.12.2023 8:00,18.12.2023 8:00,Zimin Justin Frolovich,I2342886,5318 827346
M207,21:00,18.12.2023,19.12.2023 9:00,19.12.2023 9:16,Kapustin Varlaam Protas'evich,I2342887,5319 827346
L207,22:00,19.12.2023,11.12.2023 10:00,11.12.2023 10:22,Ovchinnikov Vladlen Jakovovich,I2342888,5320 827346
U208,23:00,12.12.2023,12.12.2023 2:00,12.12.2023 2:12,Efimov Maksim Georg'evich,I2342889,5321 827346
W208,0:00,13.12.2023,13.12.2023 3:00,13.12.2023 3:53,Odincov Luk'jan Mihajlovich,I2342890,5322 827346
A208,1:00,14.12.2023,14.12.2023 4:00,14.12.2023 4:17,Stepanov Averkij Borisovich,I2342891,5323 827346
S208,2:00,15.12.2023,15.12.2023 5:00,15.12.2023 5:50,Silin Samuil Ruslanovich,I2342892,5324 827346
F208,3:00,16.12.2023,16.12.2023 6:00,16.12.2023 6:00,Kirillov Iraklij Damirovich,I2342893,5325 827346
B208,4:00,17.12.2023,17.12.2023 7:00,17.12.2023 7:34,Vorob'jov Gennadij Jur'evich,I2342894,5326 827346
Y208,5:00,18.12.2023,18.12.2023 8:00,18.12.2023 8:00,Vlasov Jakov Iosifovich,I2342895,5327 827346
M208,6:00,19.12.2023,19.12.2023 9:00,19.12.2023 9:16,Kiseljov Il'ja Vladlenovich,I2342896,5328 827346
L208,7:00,12.12.2023,11.12.2023 10:00,11.12.2023 10:22,Golubev Svjatoslav Donatovich,I2342897,5329 827346
U209,8:00,13.12.2023,12.12.2023 2:00,12.12.2023 2:12,Kudrjashov Mecheslav Parfen'evich,I2342898,5330 827346
W209,9:00,14.12.2023,13.12.2023 3:00,13.12.2023 3:53,Emel'janov Prohor Tihonovich,I2342899,5331 827346
A209,10:00,15.12.2023,14.12.2023 4:00,14.12.2023 4:17,Petrov Alan Artemovich,I2342900,5332 827346
S209,11:00,16.12.2023,15.12.2023 5:00,15.12.2023 5:50,Turov Villi Daniilovich,I2342901,5333 827346
F209,12:00,17.12.2023,16.12.2023 6:00,16.12.2023 6:00,Zuev Tihon Aleksandrovich,I2342902,5334 827346
B209,13:00,18.12.2023,17.12.2023 7:00,17.12.2023 7:34,Safonov Avgust Valentinovich,I2342903,5335 827346
Y209,14:00,19.12.2023,18.12.2023 8:00,18.12.2023 8:00,Shestakov Ljubomir Germannovich,I2342904,5336 827346
M209,15:00,12.12.2023,19.12.2023 9:00,19.12.2023 9:16,Nikolaev Veniamin Valentinovich,I2342905,5337 827346
L209,16:00,13.12.2023,11.12.2023 10:00,11.12.2023 10:22,Nesterov Gavriil Avksent'evich,I2342906,5338 827346
U210,17:00,14.12.2023,12.12.2023 2:00,12.12.2023 2:12,Chernov Julij Filippovich,I2342907,5339 827346
W210,18:00,15.12.2023,13.12.2023 3:00,13.12.2023 3:53,Kudrjavcev Ninel' Borisovich,I2342908,5340 827346
A210,19:00,16.12.2023,14.12.2023 4:00,14.12.2023 4:17,Uvarov Vissarion Lavrent'evich,I2342909,5341 827346
S210,20:00,17.12.2023,15.12.2023 5:00,15.12.2023 5:50,Petrov Rostislav Mironovich,I2342910,5342 827346
F210,21:00,18.12.2023,16.12.2023 6:00,16.12.2023 6:00,Naumov Robert Jakovlevich,I2342911,5343 827346
B210,22:00,19.12.2023,17.12.2023 7:00,17.12.2023 7:34,Chernov Kondratij Timurovich,I2342912,5344 827346
Y210,23:00,12.12.2023,18.12.2023 8:00,18.12.2023 8:00,Safonov Evgenij Frolovich,I2342913,5345 827346
M210,0:00,13.12.2023,19.12.2023 9:00,19.12.2023 9:16,Petuhov Luka Robertovich,I2342914,5346 827346
L210,1:00,14.12.2023,11.12.2023 10:00,11.12.2023 10:22,Lapin Mstislav Kimovich,I2342915,5347 827346
U211,2:00,15.12.2023,12.12.2023 2:00,12.12.2023 2:12,Fokin Lavr Parfen'evich,I2342916,5348 827346
W211,3:00,16.12.2023,13.12.2023 3:00,13.12.2023 3:53,Alekseev Prohor Dmitr'evich,I2342917,5349 827346
